,0
FXYD6-FXYD2,0.011366969318777018
ARHGAP19-SLIT1,0.010218264562278149
BIVM-ERCC5,0.14317679593382115
DNAAF4-CCPG1,-0.01921792890128701
TVP23C-CDRT4,-0.13290638869424953
SENP3-EIF4A1,0.3964293077844272
P2RX5-TAX1BP3,0.10933932222668659
APOC4-APOC2,0.0645872743871322
URGCP-MRPS24,0.13382370761763135
STX16-NPEPL1,0.018941417629762036
HNRNPUL2-BSCL2,0.15829520316819978
ISY1-RAB43,0.0031392139110118554
TM4SF19-TCTEX1D2,-0.19523136626469695
C1QTNF3-AMACR,-0.01784486730345927
UBA2,-0.5960043271115223
SAE1,-0.22623252943250904
FARSB,-0.05153821488402619
ABCC5,-0.06865146368801676
ABCB6,0.020646944476990343
DNM1L,-0.3732851982019946
CDH8,0.02261326216625806
ABCC9,0.09515380920066596
ABCF2,0.009045651920758674
NR1H3,-0.020824977153385178
COX17,-0.058443950841365784
FAM47E-STBD1,-0.11508423588769554
ALOX15P1,0.07903067977323017
SCAMP2,0.06628982949692055
SCAMP3,-0.020024535161381023
IL18BP,-0.031019882252224816
RWDD2B,-0.07276854411673184
MUC12,-0.14867096171951755
DPP3,-0.06900658910032001
SNUPN,-0.07975374285704233
HUWE1,-0.4844822328076072
PTPRU,0.026704870376594955
TSPAN32,0.012606232558788115
TSSC4,0.07294719277778694
ATP9A,-0.024455382160544627
CDH10,0.09649884502010596
PDCD7,-0.09556742035109501
GPC6,-0.09935400305209804
MYZAP,0.12737266665525016
USH1C,0.0802133037519303
PQBP1,-0.2082742961507117
EDIL3,0.04165342811283036
HHLA1,-0.24522044688239777
FSBP,0.04770442780262497
CYP3A7-CYP3A51P,-0.037908045501545105
CERT1,-0.1824608034470815
MRPS31P5,0.00846218861606726
KCNK7,-0.03569758604648562
CDH11,-0.1700198846389054
UST,0.09350046904355333
APOBEC3A_B,0.30230683204375275
ARPC5,0.0018382794023124288
ARPC4,-0.1869937151494697
ARPC3,-0.014390899064683466
ARPC1B,-0.07429449956056705
ACTR3,-0.22498528553390454
ACTR2,-0.265465525333001
TSPAN5,-0.07289175434651388
TSPAN3,-0.22260785254656235
FAM106B,0.0594442825393014
POTEB,-0.005941851173424709
FAM230D,-0.030691068888931583
FAM74A7,0.1017867791645495
SRGAP2D,0.1081710522242713
NPY4R2,-0.050036196864030665
FMC1-LUC7L2,0.02456963368045842
ADAM8,-0.04152165427637309
CDH12,-0.008558925466304965
TSPAN2,0.07867339005485699
TSFM,-0.10717807956370011
TSPAN1,0.10105455723658595
PPIF,0.2068451306475958
CTDSP2,-0.26641804739493563
TBC1D3G,-0.03323848927493059
TBC1D3K,0.049014421400554724
TBC1D3L,0.003294759988438751
TBC1D3D,0.19262672718686125
TRIM10,0.02059422706538746
ARPC2,-0.25143791012375344
SGK2,-0.18584742228762088
RAD50,0.013581609332928174
KIF20A,-0.12958825304749513
PREB,-0.24320449277922576
HIPK3,-0.24967086509228345
ENAM,0.11448328922884339
CDH13,0.09881901717289152
ACTR1B,0.15166356896026936
ACTR1A,-0.5849778058469323
ARL4C,-0.17745359634692537
ARL4A,0.06141538278239175
ZNF263,-0.06307063115596265
LRPPRC,-0.28138698430669973
FRY,-0.061877955597663424
CDH15,-0.09729091707613775
PDIA6,0.11734617940182489
TRAP1,0.00243970196391077
OPTN,0.04423620707126883
NAMPT,-0.17894159756535036
CELA3A,-0.05259016507685566
RBM12,-0.04926294061135723
YAF2,0.03368745579003653
ARFRP1,-0.18119080842476376
CDH16,-0.15102311265656962
TOB1,-0.0954539949294954
LINC01587,0.024086036897172685
AKAP9,-0.024311183220473688
CLEC3A,0.08997785303385335
FAM13A,-0.0969684410755232
G3BP1,-0.03423439305613857
SUGP2,0.12095231043092575
EBI3,-0.13170447443098507
ADGRG2,-0.016475345311690162
CDH17,0.04055061232915568
MBNL2,-0.062266238095819236
HNRNPA3P1,-0.041571679074180905
ABI2,-0.04053916053269829
CEBPZ,-0.5834338949556347
PLXNC1,-0.05286407786161738
TRIM28,-0.14256684077629522
RASA4,-0.027355433535286425
AASS,-0.055145545166014685
PDZK1IP1,0.07489112758171175
ATP6AP2,-0.3751300208474818
CDH18,0.0166567169589822
LPAR6,0.04386893666900686
LPCAT3,0.18263495427891388
WASF2,0.01159352199049107
CHST4,-0.008611680365343287
SLC25A13,-0.016817488831327356
SLC25A15,-0.06369303341778175
SERF2,-0.020325367400425415
CDK2,-0.28269073796945293
DHRS9,0.0120303594266888
ZNF256,-0.14762567077861102
SPECC1L-ADORA2A,-0.01826594547641015
SORBS3,0.060495985462081195
CNIH1,-0.04766601493357091
STAG3L5P-PVRIG2P-PILRB,-0.1330243392369268
TENM1,0.02313368136920026
RBM7,-0.010753801617469378
RBM6,0.12412422132233224
RBM5,-0.1090776143991866
LHFPL2,0.13286927538783921
LHFPL6,-0.09035406114177465
TNK2,-0.05892417876168572
ALYREF,-1.205480721196613
CDK4,-0.21803418375868192
TXNDC9,0.08736807243289531
FANCD2P2,-0.1704679441515153
NBPF25P,-0.041195305649192236
NOTCH2NLR,0.10844484925782578
RNF41,-0.06454705842343103
FAM239A,-0.021713844389531067
TSHZ1,0.054146236461619125
ALG3,0.07194505335459556
PRMT3,-0.006828491300230274
PSME3,-0.14201238027802932
MPHOSPH9,-0.12383414413924948
MPHOSPH10,-0.7214506718114594
ADAM10,-0.13907204159501782
CDK5,0.02377463843545465
MPHOSPH6,-0.5816977806667439
NME6,-0.035940986971466256
DHRS2,0.06483762663496605
CALCRL,-0.14397274097403104
NUTF2,-1.2667883780951492
MPZL2,-0.02927906055725068
TRIM13,-0.08773378490290902
PATJ,0.13994268802818274
USPL1,-0.5856976479322499
EIF1,-0.038751721138648554
CDK6,-0.12731455221519433
TOPORS,-0.09974990219757585
FLOT1,-0.10192548760567045
DDX39A,-0.21212849668482645
PSMD14,-0.7318356611849909
SSX3,0.10833652436606005
OLIG2,-0.020820250235196267
CTDSPL,0.01795045162995021
ANGPTL7,-0.19162458404645477
KLRG1,0.0043853344973478914
CDK7,-0.16852774690908398
GDF11,0.031871317039819894
TRIB1,-0.18074008791829013
GPA33,0.0039525509989627
ZNF443,0.09761008535234211
CD96,0.04227233137255049
PLIN3,-0.04108698037418879
MFSD10,0.048855324316043114
STX6,0.009980490058472727
C11orf98,0.14160824027786692
COQ7,0.1717868127097595
NBR2,0.1143451837356255
RCAN2,0.10383215434640786
MSLN,-0.12184993274421344
LRRC23,0.04352189703679171
RASGRP2,-0.015142965467697536
HNRNPR,-0.0727454148609399
SLC35B1,-0.012305653820310429
DCAF7,-0.27451057088024855
AP3S2,0.13567378248896644
CDK8,-0.1513670728348946
MRPS31,-0.3177247403217713
CALCOCO2,-0.06658359530735931
KCNMB2,0.03571496602264077
GPHN,0.02295430238700356
RABEPK,-0.07460173562764291
SLC17A2,-0.10702255641201282
RIDA,-0.06430058331171228
POP7,-0.028817235000028533
GLYAT,0.06535997937967253
CDK9,-0.25453024172109473
SRRM1,-0.39671043486026064
SPRY1,-0.13602122443766856
SPRY2,-0.014409788467247012
STAM2,0.006769329061427258
CNKSR1,0.015363716623423748
ABCC4,-0.09550247698974064
CDKN1A,0.03137301194698169
IGSF6,-0.02530226514564218
SF3B4,-0.7915190815887012
CDK2AP2,-0.1918869641216858
IRX5,-0.22613680382996673
RAMP2,-0.057537202732345805
RAMP1,-0.0060457324862258875
RAMP3,0.05102485658216861
ZMPSTE24,-0.07410929524068534
CDKN1B,0.003601931588284884
AKAP8,-0.04391824238661194
FSTL3,0.05387443572135839
KANTR,0.07441476065693338
ANKRD20A21P,0.2054465991620175
CT45A8,0.03119073569562585
SPDYE17,-0.041640409811811906
TBC1D3E,0.16913628852494658
WASH9P,-0.5768474875492282
SVIL-AS1,0.1735968721783911
SIK1B,0.11009037072857546
TBC1D3I,0.10807970680934638
STUB1,-0.030240296973709845
STAG1,0.0979063342461995
NET1,0.01825242287985211
UBE4B,-0.28325192141819117
PRSS16,-0.40030305424311086
CDKN1C,0.056524714913137
SIGMAR1,-0.10225341712019757
TPTEP2-CSNK1E,-0.005361271391863107
DSCR4,0.10696529626102402
BET1,-0.15041938120551857
CWC27,-0.1411666337877439
SAP18,-0.4332223238390485
SMNDC1,-0.5500922462794217
BCAS2,-0.13975122371457852
RGS19,-0.2630267782192069
LILRB2,0.09769585264773667
EIF1B,-0.03798287504879986
CDKN2A,0.05741479870335773
SPEG,0.05378055743201828
SF3A1,-1.1361355602315666
TRAIP,-0.12222418639890636
DNAJA2,-0.16114593901981392
BCKDK,-0.1078991715478356
MAEA,-0.17395571659302375
APC2,-0.13799216233192044
PAK4,-0.0243510243482771
MARCHF6,-0.14275563430497712
ADAR,-0.31067250038878014
CDKN2B,-0.11249762563074124
KATNB1,-0.1250766354472656
DLEU1,0.1616406671811623
SNAPC5,0.061964227240892115
APBB3,0.07487865043515995
ZNF267,0.10998571268353655
CCNO,-0.03217805600145469
CDKN2C,0.004306111263819673
VPS26C,-0.015943256851493136
TCIRG1,0.06641245436724984
RTN3,-0.11459843756434754
LANCL1,-0.09643834757492226
NMUR1,-0.19706587091021324
B3GALT5,0.06783211820656843
TNIP1,-0.08872046385949127
LAMC3,0.04296830678350841
CDKN2D,-0.020432504260652747
IKZF1,0.008381562779741128
CRISP3,0.01960077831093412
SMYD5,0.01749192602014475
KLHL41,0.033530282970764436
RRAGB,-0.11201661749601813
SIRPB1,-0.033619988943478285
AKR1A1,-0.11064810484858688
EMC8,-0.06105080803466106
RXYLT1,-0.3135981935142651
CDKN3,-0.06122349796288593
CNPY2,-0.022743695895418768
B3GNT3,-0.02067417040549045
CLEC4M,0.0671841892320164
TLR6,-0.03451846796230048
MRVI1,0.1935302289315559
PCGF3,0.050193296705928994
TFG,-0.09426859821050483
PKDREJ,0.05281901040648639
CCL26,-0.12347840133178571
TRDN,-0.044709147273753046
TRIM22,0.0620883716479626
ABCA7,0.03206569725715642
ABCA10,-0.1387192667930794
ABCA9,0.07488430342459117
ABCA8,0.04340340816169878
WARS2,-0.031723502977579504
CDO1,-0.006331858727403807
NPM3,-0.10749163380108576
NPM2,-0.38587483136290807
HMG20B,-0.09264537827747586
HMG20A,-0.11961835155472583
KLF2,-0.04376250970435846
MICU1,0.014554908954274191
CACNG3,0.0024076864428388954
CACNG2,-0.08988725661543055
CITED2,-0.0017182389476119218
SEMA3A,0.054126877324505114
TUBA1B,-0.8950537165408131
IRF9,-0.023913046420405884
CDR1,-0.04186875708183978
BPNT1,0.01915512926505015
TUBB3,-0.036203968482380035
TUBB4A,0.06655057595523435
TUBB4B,-0.03685856128310558
BTN3A3,0.062254874801746955
BTN2A2,0.022354205975954836
SYCP2,0.048140921003454545
SCML2,-0.12536802284327672
CEPT1,-0.16910957140688992
CORO2B,-0.07750355840062842
MYL12B,-0.17390819124307397
NOD1,-0.08124330948487281
ANAPC10,-0.04703323298572899
PRG3,0.03372530472260832
ATP8A1,0.04419994782673166
NDRG1,-0.15294811449831014
MYL9,0.0754886042933894
RACK1,-0.7744701049104014
ADARB1,-0.07620026637082176
CDS1,-0.035934291771733344
PEMT,-0.012770006260438492
PIAS3,0.01170463597809252
ST3GAL6,0.04316896175795301
NDC80,-0.32497643496695683
CPQ,0.04161632779621162
WFDC2,-0.04895798052588974
SPAG11B,-0.07318241169669679
BASP1,0.20533332363500625
CDSN,0.023890059612733456
IFITM3,0.06459753104204409
RAPGEF3,-0.06993651507677495
NSA2,-0.6588692899976564
YAP1,-0.11944521623921339
SPON2,0.09026679829446721
SPON1,-0.03699315477823786
PRMT5,-0.3771436542522516
TESK2,-0.021472304056288163
CD2BP2,-0.08033712231537281
UBAC1,0.06383063100942207
CDIPT,-0.1787471651020899
PGRMC2,0.09364170963596204
ARIH2,0.0705245784424985
TUBGCP3,-0.5148293464435394
SEC24B,-0.0842908116790957
CFDP1,-0.026255746563421393
CD52,-0.03623198740093603
TMEM147,-0.1808115771854373
RBM14,-0.28150250254839876
LYPLA1,-0.029140200717819018
CDC42EP2,0.02759860928366013
EMG1,-0.6014954223525202
IFI30,-0.14017213995373332
C1D,-0.1721544414241111
CDX1,-0.0005580649766872956
TIMM17A,0.006419439704575306
N4BP2L2,0.11230833189074892
ZER1,0.0486352954444195
MCRS1,-0.40787951333
LRRN2,0.062098228611456634
FAM3C,0.11445569040043738
ACAA2,0.13722334424057633
CDX2,0.07051729714982369
PPIE,-0.6935989449905366
VAV3,0.03289090855589796
TOMM40,-0.8176685576239001
TAB1,0.0014430351045202968
ECI2,-0.09457932121162521
HAX1,0.0353741353130752
GPNMB,0.027334387228771802
BAIAP2,0.005995842844554308
MAD2L2,-0.06594760127508568
CDX4,-0.04513328622815457
TACC3,-0.6301875180284873
MERTK,-0.1563215309436009
CLEC10A,-0.16448658091050933
SLC30A9,-0.31167885932441025
PPIH,-0.11184497084278654
COG5,-0.09125243780204985
ZNHIT1,-0.6459495336536678
FST,-0.1750735943304131
TIMM44,-0.7365896725726928
CLGN,0.06906909940117954
PFDN6,0.07884433122517648
ZBTB18,0.03273639932695626
HMGN4,0.05531407003254545
TADA3,-0.31889808417229737
TRIM38,0.13933135511548694
ATP5PD,-0.44390428108579183
UBE2E3,0.05958211275104687
SLC25A17,-0.053330948107521335
SLC9A6,-0.06545932272229946
CEACAM5,-0.0003853011989039559
EIF3M,-0.7648257661826686
HOXB13,0.011935905997065914
NXF1,-0.8934891488937763
SEC23B,0.1369665065375921
SEC23A,-0.05675721430898362
CAP2,0.09798126436247884
CAP1,-0.10235242044493273
CREB3,-0.13417774900095186
LRRC41,0.11743912822123909
VTI1B,-0.17379794210713043
CRTAP,0.0683239874748821
SYNCRIP,-0.04092762233449859
STK25,-0.08562511547227408
ENOX2,-0.0005643414371846968
UNC13B,-0.0131792021541012
CARM1,-0.07593665610230108
NCOA2,-0.08991309112319529
ADARB2,0.031362466419425264
CEBPA,-0.09088934566327277
SEMA6B,-0.1020511043843889
SEMA4F,-0.034997565368410685
SEMA4D,-0.016960534479071605
SEMA4B,-0.08103841798733913
CEBPB,-0.11448889278120607
SEMA3C,-0.014573987328695276
APPBP2,0.05352139188514077
MYBBP1A,-0.4127955831459797
FBLN5,-0.09852701489748993
FBXW10,0.08373738184192801
CIB2,-0.005326759131768755
CIB1,0.08527986510953224
CEBPD,-0.060209770936983674
ZNF211,0.028904848821728592
DDX17,-0.27171072028816434
DEAF1,-0.019922134827909423
CHERP,-0.4147711851541432
KAT5,-0.27143247158431943
HYOU1,-0.13650092579248488
IPO8,0.07131079424369578
IPO7,-0.6794454966216217
NOP56,0.006945319264210352
NEBL,0.14526118535638127
CEBPE,0.061965698187487164
PITRM1,-0.05593253320268349
ATG7,-0.13808037813646296
ZNRD2,0.037454166404719866
RNASEH2A,-0.08887655023182107
P3H3,-0.08306468150516767
RELA-DT,0.0024258626743747227
UBD,-0.0434525839837407
PPIAL4H,-0.019832304042395957
ERVK3-1,0.5037857731372881
UPK3B,-0.1487872621896698
BATF,-0.03360784917146277
GLRX3,0.05813925138432613
CEBPG,-0.2733960769130557
DCTN2,-0.15842397253229454
ANP32B,-0.03493508619724359
LAMTOR5,-0.014260156915213016
PROCR,-0.059163475582367245
TM9SF1,0.04905703180020928
PRDX4,-0.09292203435468234
ARL6IP5,0.14482527775367943
AGR2,-0.15784645534297836
ARPC1A,-0.3537618246482654
HTATIP2,0.11513134873340314
AGPAT1,-0.011243760237651204
AGPAT2,-0.0701342950571552
RPP30,-0.793356756176208
RPP38,-0.47499365524863835
SPTLC1,-0.09699125087113196
SLC35A1,-0.08654645130970508
CEL,-0.10797674563360289
SLC19A2,-0.03662881443749089
IFI44,0.10185004361334218
OLFM4,-0.5071320119616788
CXCL13,0.09557308759734205
ARFGEF1,0.02195780950232142
AKAP3,0.045575529782442656
RABAC1,0.10919097687742164
SLC34A2,0.08954269404203076
SLU7,-0.5609105591484713
DPYSL4,-0.07311742205360117
SIVA1,-0.014143531723539564
MRPL28,0.009077492847168281
CCT7,-1.4172480230844613
CCT4,-1.0773335204368624
CCT2,-0.862752698380596
NPC2,-0.08026159495802786
GNLY,-0.0567091494191164
TACC2,-0.009822458362940928
CENPA,-0.25082969673763955
SORBS1,0.008007897680680446
IFITM2,0.053329423395642325
COLEC10,-0.22111653309094847
POMT1,-0.12487052460138098
MAB21L2,0.0656962874202965
TXNRD2,-0.033797319851273655
DRAP1,-0.05701817678221416
CENPB,-0.234500415881206
SCGN,-0.18168514549207682
DNPH1,0.09908749663684174
SMC2,-1.1647632188524542
PRPF8,-1.039362027234794
ERN2,-0.13065228921426975
TRAPPC2B,-0.04825082261850034
AHSA1,-0.017239606025649754
SLCO1B1,0.03783340648439808
CENPC,-0.7045242240469597
USP16,-0.0011786740404307237
CDC42EP3,0.02982740693282571
SH2B2,0.023969025827709278
PAIP1,-0.11742807623007748
PAICS,-0.15672501534002664
TBL3,-0.650289928720214
MXD4,0.08091548254519816
P3H4,-0.10658803500278734
ST6GALNAC2,0.07976404615009267
PDLIM5,0.005290404070544372
TRIM3,0.11194877582973227
HEXIM1,0.021032433826285748
SPAG5,-0.3477339750585865
RBCK1,-0.15141953840004255
STAMBP,-0.021382472393268733
TGOLN2,-0.15175652133043438
CENPE,-0.2984587509597738
ARID3B,-0.1880490009190146
POLR3F,0.2532548807975041
POLR3G,0.04115612136396503
POLR3C,0.010687123557282635
IVNS1ABP,0.013287670648066461
TRIM16,-0.01740908103790198
MYL12A,-0.18965899490850213
TXNIP,-0.0058088568793702704
CENPF,0.025428986411888427
PDPN,-0.028764454169728348
POSTN,-0.15833423658063484
ATP5MG,-0.0991202126908854
RASL10A,-0.035308467200909875
GAS2L1,-0.18214828050531956
RAD51AP1,-0.13180616822613023
RGS14,0.02806049800502932
LEFTY1,-0.07273793866851973
EXOC5,-0.2312413715292208
NPRL2,-0.021258266844270065
IGF2BP1,-0.16277812087961052
IGF2BP3,-0.03949412220729497
IGF2BP2,-0.05984761717320454
CAMKK2,-0.08495982180690517
SCGB1D2,0.03920658894709853
SCGB1D1,0.04246980898795714
PRELID3A,-0.04573060282258585
MTX2,0.052624801832675996
YKT6,-0.05201128922414241
SPINT2,-0.14445511324135357
PMVK,-0.04960333822070743
DMRT2,-0.047160474413118394
KHDRBS3,-0.0036088483194779606
KHDRBS1,-0.008834640029052036
CELF1,-0.1350317880228237
CELF2,-0.10210704151879464
CES1,0.10351089157788378
LBX1,-0.04891002638034807
KLF1,0.05121965122737146
CTCF,-0.4158930785049388
TSBP1,-0.02744713099299226
CD226,-0.020549599417281045
LINC00680,0.08756905588280567
FARS2,-0.24651674302811558
CGRRF1,0.07938320074093123
CGREF1,0.0868971971660683
RRAGA,0.0295175633220101
DCTN6,-0.2988415698844033
GNA13,0.06967738539486627
TNFSF13B,-0.1028922625897151
CSPG5,-0.004903977514860664
AVIL,0.038096728454237505
B3GNT2,-0.055399498774234765
CETN1,-0.05344375416270451
GNB5,-0.06444356029179789
EBP,0.0020762417620528023
DLL3,-0.052752140047674985
CLDN16,0.0725726205945669
PNMA2,0.03620700798986602
CETN2,0.06647975221209883
FUT9,-0.19384538017921532
GMEB1,-0.0970651292764582
RRH,0.030450851727735446
CCT6B,-0.11520275629223337
CCT8,-1.0875436665475848
CNPY3,-0.04005781289005786
CORIN,0.0490978219135294
ADCY1,-0.10148914654042616
CETN3,0.0036803382862760155
CETP,0.12095945452541727
FAM189B,0.03492538209577583
USP39,-1.4059609682922782
POLD3,-0.0573405864429628
TBR1,0.007541989070877436
AP4B1,0.06681368651541993
NRG3,0.03892215093070428
CFL1,-0.32035466942323293
UGT2B11,0.08297433597084967
POLQ,-0.06450752891484685
SLC12A7,0.00122777625758347
OGA,-0.052486143564490544
NFAT5,0.0032982706837098976
NUDC,-0.325463374509823
PTGES3,0.07690289003919229
CFL2,-0.014619015389030496
YME1L1,-0.19961435670722755
TCFL5,-0.04313505993526269
PLK4,-0.11885525387605757
STAG3,0.09075965064946594
STAG2,-0.27503437227858385
SIX2,-0.08284288195900692
RFPL3,0.12455528981529004
RFPL2,0.07979228949924239
RBBP9,0.04962817593898573
RAI2,-0.12256849581977639
RAI1,0.04964471921635953
PTTG2,0.02775946206132206
PHTF1,-0.03744640642464435
MAP3K2,-0.0687262500709196
MASP2,-0.33090826793310624
KLRA1P,-0.08223638702259833
KIF1C,0.026609582100631867
CTSC,0.06748958706576054
GRAP,-0.016657400547756013
CAPN9,0.017498024399958585
GIPC1,-0.1855088690903774
TRAF3IP2,0.09773158538901883
PLAC1,0.05413441536446147
NUP50,-0.16657291440665845
NES,0.033916746446338006
KDM5B,-0.058942186740174464
TOB2,0.07901318267691271
HBS1L,-0.21724986661198312
AHCYL1,-0.13850324782939943
PLK2,0.04077701713125398
ZMYND11,-0.10768109558346814
SRSF10,-0.2168662879374708
ZBTB6,-0.03445067391252941
POP4,-0.10627809516634944
ARPP19,-0.03584716257518959
ARPP21,-0.12892664170627074
ZNF234,0.04399463349112351
ZNF266,-0.32936591189803915
ZNF274,0.03357323325808762
NEK6,-0.02293913763602332
WDR4,-0.06488239294567806
SLC17A3,0.14515342544848212
NCKAP1,-0.1455222988666279
IQGAP2,-0.04478807243504339
VAMP5,0.18496509341105513
ZNF273,0.02530308116242673
ZNF460,-0.12255920360249259
ZNF268,0.006585513982853334
MTHFD2,-0.07188758086692992
OR5I1,-0.08658573320114665
UPK3BL2,-0.35632113966538076
REXO1L5P,-0.04421294418675146
RPP40,-0.7151441000726234
ADCY2,-0.1555995896857684
