,0
ACTL10,0.14580329374577833
ACTL6A,-1.5414850902177797
ACTL6B,0.06796291250302604
ACTL7A,-0.07118141000286796
ACTL7B,0.021388943608385277
ACTL8,0.05290047586849291
ACTL9,0.05645122072940657
ACTMAP,0.1326119114212941
ACTN1,-0.04839374739038452
ACTN2,0.02288868146671643
ACTN3,-0.6757282078064044
ACTN4,-0.012194189035289925
ACTR10,-1.586473915138478
ACTR1A,-0.8084513099782835
ACTR1B,-0.18465532420089828
ACTR2,-1.2862949821967034
ACTR3,-0.5934802967635663
ACTR3B,0.028083227208900302
ACTR3C,-0.1461238305725371
ACTR5,-0.17916741175531148
ACTR6,-0.6837426317477154
ACTR8,-0.5674065159535975
ACTRT1,0.11857687273260872
ACTRT2,0.12091315515805114
ACTRT3,-0.1472292722731742
ACVR1,0.013171223347369813
ACVR1B,-0.10690860751792068
ACVR1C,0.06992903559944964
ACVR2A,-0.06738100019985088
ACVR2B,-0.0032959894161459797
ACVRL1,0.0046569221357404735
ACY1,0.09431021233685052
ACY3,-0.07786788580081506
ACYP1,0.005603038473825411
ACYP2,0.0730195110915628
ADA,-0.02031955021858923
ADA2,-0.014759947553586386
ADAD1,0.07749943335317436
ADAD2,-0.035797959730900226
ADAL,-0.10537119448478072
ADAM10,-0.00971142059999463
ADAM11,-0.26453584093981714
ADAM12,-0.052395637350966896
ADAM15,-0.04755542186205105
ADAM17,0.041663327074316414
ADAM18,0.22451515867603436
ADAM19,0.18157917651117808
ADAM2,-0.0531485739636356
ADAM20,0.11248163021147746
ADAM21,-0.02592399387717211
ADAM22,-0.1407784541911005
ADAM23,-0.03488650924549825
ADAM28,0.12910254723225148
ADAM29,0.07286023551688986
ADAM30,-0.11648824306132098
ADAM32,0.060459989154818795
ADAM33,-0.06091142273518694
ADAM7,0.06590630226693246
ADAM8,0.1523170060224234
ADAM9,-0.021340607945771778
ADAMDEC1,0.08645692536461448
ADAMTS1,-0.01929313519372303
ADAMTS10,-0.13947436639261615
ADAMTS12,0.09320087681247068
ADAMTS13,0.02690288657053495
ADAMTS14,0.0328592824297427
ADAMTS15,0.008457708629143716
ADAMTS16,0.1753440447099906
ADAMTS17,-0.02751956283123427
ADAMTS18,0.08902212258610563
ADAMTS19,0.06684577555419574
ADAMTS2,0.006368931534159105
ADAMTS20,-0.16354601012989595
ADAMTS3,-0.1654135348642867
ADAMTS4,-0.19181485157197523
ADAMTS5,0.04924689278545304
ADAMTS6,-0.024142975788745805
ADAMTS7,0.11526284612292544
ADAMTS8,0.07171535019450637
ADAMTS9,-0.13131308395269786
ADAMTSL1,0.05285136985290768
ADAMTSL2,0.03918034190350967
ADAMTSL3,0.017765869987992743
ADAMTSL4,-0.23605824003491296
ADAMTSL5,-0.19808896880585988
ADAP1,-0.009064839534738665
ADAP2,-0.12237301293960903
ADAR,-0.5489187944125443
ADARB1,0.09486319505436346
ADARB2,-0.021670715065472173
ADAT1,-0.02104933039791883
ADAT2,-0.20225529502979062
ADAT3,-0.30303990340213466
ADCK1,0.02593095716393145
ADCK2,-0.13273196813733354
ADCK5,-0.039294558850474844
ADCY1,0.026959695519483892
ADCY10,0.06438985138777888
ADCY2,0.10003749727790326
ADCY3,-0.08211508907577124
ADCY4,-0.18410434332166503
ADCY5,0.29345634783823804
ADCY6,-0.03685797073762139
ADCY7,0.12787638979854096
ADCY8,-0.027629065888966003
ADCY9,0.19318367817264429
ADCYAP1,0.34314346355991526
ADCYAP1R1,0.08129530179443986
ADD1,-0.05904681853069949
ADD2,-0.038425577538996177
ADD3,0.03108040884503222
ADGRA1,0.014333867683846795
ADGRA2,0.034030186336577124
ADGRA3,-0.10738619468728072
ADGRB1,0.2194111626128898
ADGRB2,-0.12844841201643306
ADGRB3,-0.013118145085301642
ADGRD1,-0.02633168982200591
ADGRD2,-0.2808273483373577
ADGRE1,-0.040327130887748266
ADGRE2,-0.14205970911463822
ADGRE3,-0.026199020023882347
ADGRE5,0.05336488781301678
ADGRF1,0.01931947164541308
ADGRF3,0.07613806133775945
ADGRF4,0.05716036234891481
ADGRF5,-0.15695237543129628
ADGRG1,-0.031884439428212556
ADGRG2,0.11930105864234422
ADGRG3,-0.08910293161871463
ADGRG4,0.08423370828607744
ADGRG5,0.0174206725923157
ADGRG6,0.14766902204576854
ADGRG7,-0.04831574531485996
ADGRL1,-0.007061132119816528
ADGRL2,-0.08299343071787033
ADGRL3,-0.08388375168971181
ADGRL4,0.026803143305768353
ADGRV1,-0.01660293104638904
ADH1A,0.03375483582690534
ADH1B,0.06063091470311185
ADH1C,-0.397320809876734
ADH4,0.11065520825072388
ADH5,-0.2805605663492188
ADH6,-0.010028609109113077
ADH7,0.1161958015411875
ADHFE1,-0.17200901970401206
ADI1,0.05577264788946635
ADIG,0.0172203017175171
ADIPOQ,0.13464113418956813
ADIPOR1,0.05127130240676303
ADIPOR2,-0.02313794666405557
ADIRF,-0.0516401801236039
ADK,0.07827685026850623
ADM,0.03360255999587759
ADM2,0.0853862758350476
ADM5,-0.06936941568471312
ADNP,-0.1729369417731986
ADNP2,-0.03411540773643909
ADO,0.03733214043727747
ADORA1,-0.01664365077476231
ADORA2A,0.089508529627733
ADORA2B,0.045012193092830124
ADORA3,0.19018316725090198
ADPGK,0.0652216657523088
ADPRH,-0.03054121051977771
ADPRHL1,-0.05287932240980774
ADPRM,0.02064154733062173
ADPRS,-0.15654237280450436
ADRA1A,0.11286852386411791
ADRA1B,-0.02628560735365229
ADRA1D,0.02872527161169535
ADRA2A,0.20072728232151135
ADRA2B,-0.09165617972454451
ADRA2C,0.011015818960360963
ADRB1,0.16374712454752363
ADRB2,0.02590052397725771
ADRB3,0.011108267235056316
ADRM1,-0.36559216384168414
ADSL,-0.9617764797771524
ADSS1,0.006133095638509535
ADSS2,-0.5186679694340606
ADTRP,0.09100169255327335
AEBP1,0.08019155062263485
AEBP2,0.019930855704761236
AEN,-0.008071420037275864
AFAP1,0.08365801939253398
AFAP1L1,-0.003708842359289561
AFAP1L2,-0.006790200463193162
AFDN,-0.018716150624781578
AFF1,0.024255080380308373
AFF2,0.03961035397668326
AFF3,-0.19621926109432625
AFF4,-0.06975314573288577
AFG1L,0.13859520487467444
AFG3L2,-1.220982550886706
AFM,0.041117680453207885
AFMID,-0.03654884048544771
AFP,-0.04102057001536793
AFTPH,0.048740517882054614
AGA,0.06288849407161679
AGAP1,0.030386175248685462
AGAP2,-0.2694836698204838
AGAP3,0.1471176857093496
AGAP5,-0.5496295519913555
AGAP6,-0.5356591054069699
AGAP9,-0.3231287574282155
AGBL1,0.04551677226157746
AGBL2,0.02571396809121761
AGBL3,-0.16151370044213909
AGBL4,-0.15318656841386377
AGBL5,-0.06646789276120915
AGER,0.09415777374284426
AGFG1,0.0816123615660671
AGFG2,-0.03301851503432859
AGGF1,0.13023356699105135
AGK,-0.015152097476547558
AGL,-0.13901368209714235
AGMAT,-0.0003890265962266332
AGMO,0.04005581833956527
AGO1,-0.12863254812262778
AGO2,0.08109865663022074
AGO3,-0.19669369264567724
AGO4,-0.06224955748951341
AGPAT1,-0.12000064015315742
AGPAT2,-0.12128522444253488
AGPAT3,0.02453401524653569
AGPAT4,0.11148366386699335
AGPAT5,0.041439906646169415
AGPS,0.007278542310091105
AGR2,-0.01068550801885215
AGR3,0.000934398632637968
AGRN,-0.08243014792610216
AGRP,-0.09946420423870743
AGT,0.027186901976326092
AGTPBP1,0.02218083354450314
AGTR1,-0.09969048445870882
AGTR2,0.042083533793479684
AGTRAP,0.10663822610276055
AGXT,0.08793456235582765
AGXT2,0.12299298806642597
AHCTF1,-1.1095167673189545
AHCY,-0.5699578040640506
AHCYL1,-0.412068615655741
AHCYL2,-0.09578216025254722
AHDC1,-0.13904606338685443
AHI1,-0.13058040194817808
AHNAK,-0.2160763222031629
AHNAK2,0.09986481713337036
AHR,-0.012705514704724533
AHRR,-0.07463484310974784
AHSA1,-0.04966254690850611
AHSG,-0.022227028578899997
AHSP,0.10157106595359579
AICDA,0.029894346038882167
AIDA,0.029369873028195607
AIF1,-0.1883416127473672
AIF1L,-0.06676574722888938
AIFM1,-0.3782700926560795
AIFM2,-0.016195058458634733
AIFM3,-0.09605715480599224
AIG1,0.06833139951281421
AIM2,0.055899021082610585
AIMP1,-0.0702260452295726
AIMP2,-0.17123707454840215
AIP,-0.09812287973384594
AIPL1,-0.08851359155848029
AIRE,0.16298195716960584
AJAP1,0.06210756072983594
AJM1,-0.20171624320470932
AJUBA,0.02325814450169971
AK1,-0.19681437893713097
AK2,-0.08498252835665517
AK3,-0.07185951303130005
AK4,-0.4324961593857313
AK5,0.061299766648575345
AK6,-1.1301351197566187
AK7,0.0014634101378309633
AK8,-0.08573652475557048
AK9,0.06053918223073847
AKAIN1,0.15515521869211518
AKAP1,-0.09462924516204442
AKAP10,-0.06314962726875141
AKAP11,-0.02337094983791731
AKAP12,-0.06683903761091187
AKAP13,-0.0010643915450222249
AKAP14,0.04831952807646599
AKAP17A,-0.18805680547950054
AKAP3,-0.1167039239162784
AKAP4,-0.02776077655917514
AKAP5,-0.038020681624289
AKAP6,-0.043884034794435006
AKAP7,0.025127510258229808
AKAP8,-0.04095898658236192
AKAP8L,-0.21362508038601133
AKAP9,-0.03406265777145394
AKIP1,-0.10977334731631369
AKIRIN1,-0.2594019269451606
AKIRIN2,-1.1097477505559092
AKNA,-0.05560580633129713
AKNAD1,-0.10103723929551586
AKR1A1,0.0673215984778026
AKR1B1,0.04562200542769588
AKR1B10,0.08933929197220686
AKR1B15,-0.25197619627485596
AKR1C2,0.0046791641515682
AKR1C3,0.040416875491589045
AKR1C4,0.1448200292403698
AKR1D1,-0.14986311845407535
AKR1E2,0.15311446960371722
AKR7A2,0.02612383323314094
AKR7A3,-0.1384088796859236
AKT1,-0.0633725573455488
AKT1S1,0.05420126909481716
AKT2,0.09774651628925021
AKT3,0.09520909137120005
AKTIP,-0.3466105519540517
ALAD,-0.08302448939988065
ALAS1,-0.20635956142177908
ALAS2,0.11585664382562973
ALB,0.0727695764588934
ALCAM,-0.08229062288060951
ALDH16A1,0.026117036012234078
ALDH18A1,-0.16344797229603364
ALDH1A1,0.046168849767219924
ALDH1A2,-0.04779604446801063
ALDH1A3,0.0918401239492944
ALDH1B1,0.008526354878293231
ALDH1L1,0.07474840787113711
ALDH1L2,-0.04665765432887679
ALDH2,0.03747282392899877
ALDH3A1,0.055679559754212356
ALDH3A2,0.02783079649871771
ALDH3B1,-0.886216627855927
ALDH3B2,0.166142465018369
ALDH4A1,-0.033872660496479974
ALDH5A1,-0.020181057029510882
ALDH6A1,-0.03875640169705286
ALDH7A1,-0.05793139637731149
ALDH8A1,0.018946612249170526
ALDH9A1,-0.11815288630357519
ALDOA,-1.2507613073687203
ALDOB,-0.04583750481588894
ALDOC,-0.30914437414279605
ALG1,-0.9875528083384635
ALG10,-0.1714455688517823
ALG10B,-0.35689476769624645
ALG11,-1.4228745449211258
ALG12,-0.07537884258171783
ALG13,-0.7751170557822283
ALG14,-0.8548897524231587
ALG2,-1.4718382684510622
ALG3,-0.06708995817628462
ALG5,-0.3005075849870096
ALG6,-0.21080944435308402
ALG8,-0.31304711561241655
ALG9,-0.17280906558859807
ALK,-0.035681210159491716
ALKAL1,-0.1321826753050229
ALKAL2,0.21319734457950165
ALKBH1,-0.06152538250512406
ALKBH2,-0.02953781606061804
ALKBH3,-0.15890128072546766
ALKBH4,-0.17299823262009872
ALKBH5,-0.1894341939659404
ALKBH6,0.1947574320929549
ALKBH7,-0.22648330449727458
ALKBH8,-0.10582040846046356
ALLC,-0.11757945541791005
ALMS1,-0.17645890916029233
ALOX12,0.11976238425556411
ALOX12B,0.023130618951588338
ALOX15,0.013099131151200838
ALOX15B,0.044812315146539966
ALOX5,-0.12338656915035733
ALOX5AP,0.07657043522240702
ALOXE3,-0.07181670177635055
ALPG,-0.04378070166405802
ALPI,0.07222377359097834
ALPK1,-0.05713345463945103
ALPK2,0.21411508993498726
ALPK3,-0.15356619440739913
ALPL,0.008749589421791984
ALPP,0.11018921422415787
ALS2,-0.03820127649473726
ALS2CL,-0.04455811307306084
ALX1,0.0480057861032209
ALX3,-0.31564797481754353
ALX4,-0.003535264111795245
ALYREF,-1.3061929057580743
AMACR,-0.01741499507386257
AMBN,-0.020312051589866337
AMBP,0.02871301616995499
AMBRA1,-0.07494811896521977
AMD1,-0.4680510147789835
AMDHD1,-0.10344415593567349
AMDHD2,-0.03884274907555726
AMELX,0.04811480785589335
AMELY,0.2843313361372207
AMER1,0.007935299890541706
AMER2,-0.08142062148268275
AMER3,-0.10336233190969057
AMFR,0.007530684426782552
AMH,0.07345689821911866
AMHR2,0.018158358576435652
AMIGO1,-0.1227806792922988
AMIGO2,0.021792211528139385
AMIGO3,-0.08216318440097833
AMMECR1,0.08128418625193053
AMMECR1L,-0.1466991291433694
AMN,0.036232876048803084
AMN1,0.17538982535962028
AMOT,0.0909201483942062
AMOTL1,-0.004564010654428446
AMOTL2,0.14485340460341634
AMPD1,-0.23924414628459637
AMPD2,-0.07308850075468701
AMPD3,-0.0078530823102084
AMPH,0.05040947678729506
AMT,-0.02078803504785411
AMTN,0.07626327293768287
AMY2A,-0.33221606418352556
AMZ1,0.009311335527620241
AMZ2,-0.06837661921028942
ANAPC1,-1.6160225485519946
ANAPC10,-1.5284197784071405
ANAPC11,-1.513814915685108
ANAPC13,-0.4562072826781895
ANAPC15,-0.46422123074717025
ANAPC16,-0.037774446708380385
ANAPC2,-1.3452931693136085
ANAPC4,-1.1589618269140194
ANAPC5,-1.3569668118920093
ANAPC7,-0.17690033184236967
ANG,-0.08508091259009161
ANGEL1,-0.02020051036907126
ANGEL2,-0.13253846121214918
ANGPT1,-0.05074287744620852
ANGPT2,0.07586449747611038
ANGPT4,0.19208693751696707
ANGPTL1,-0.021251613198574198
ANGPTL2,0.06185746013653622
ANGPTL3,0.02169651159101226
ANGPTL4,-0.036943708042833805
ANGPTL5,0.008898057841470505
ANGPTL6,-0.14102790382250227
ANGPTL7,0.0324965358124647
ANGPTL8,0.018158134489792397
ANHX,-0.029738120826287243
ANK1,0.014579216169821925
ANK2,-0.0009953434834339269
ANK3,-0.13914295428155088
ANKAR,0.015378857858170007
ANKDD1A,-0.0609643298327332
ANKDD1B,0.1188906910030694
ANKEF1,0.10841556488754635
ANKFN1,-0.03204505682937128
ANKFY1,-0.14013270960382995
ANKH,0.030396970997984274
ANKHD1,-0.10408422070113935
ANKIB1,-0.04406185855641705
ANKK1,0.087590073128276
ANKLE1,-0.05444747899774941
ANKLE2,-2.2566452756734137
ANKMY1,-0.018321620534412202
ANKMY2,-0.16373371563920913
ANKRA2,-0.1136849415746077
ANKRD1,-0.07438616442066293
ANKRD10,0.01804780710633816
ANKRD11,-0.17546424104577776
ANKRD12,0.023821158374161322
ANKRD13A,-0.09408905393656086
ANKRD13B,-0.08724196627823165
ANKRD13C,0.01941144381026154
ANKRD13D,-0.012915737347775515
ANKRD16,0.004361098919835526
ANKRD17,-0.24017706689489945
ANKRD18A,-0.026237692229638152
ANKRD18B,-0.6210122284998343
ANKRD2,0.20315301541199896
ANKRD22,-0.06832585061013434
ANKRD23,-0.1851405989915223
ANKRD24,-0.06352824028929242
ANKRD26,0.08790735208642363
ANKRD27,-0.08668358954588297
ANKRD28,-0.018559847215204664
ANKRD29,0.12481977792994092
ANKRD30A,0.08143132670119159
ANKRD30B,0.031141149045232495
ANKRD30BL,-0.2203909475498546
ANKRD31,-0.2053538973341421
ANKRD33,-0.005805571427651848
ANKRD33B,-0.04880708249813233
ANKRD34A,-0.12747416318060903
ANKRD34B,-0.1569652538059358
ANKRD34C,-0.03457526432494934
ANKRD35,-0.26038089682002546
ANKRD36,-0.13192129037242167
ANKRD36B,0.06387447577950382
ANKRD36C,0.0615754330660599
ANKRD37,0.0914037506859767
ANKRD39,-0.1928083568608519
ANKRD40,-0.07587986163482663
ANKRD40CL,0.006056472135050454
ANKRD42,0.06551525141323526
ANKRD44,-0.018545017474448863
ANKRD45,0.08684685892639683
ANKRD46,0.05629483007226784
ANKRD49,-0.20309791167794333
ANKRD50,0.042563703466903476
ANKRD52,-0.25031879180297156
ANKRD53,-0.052386505714999566
ANKRD54,-0.17509774257828925
ANKRD55,0.028365425981805265
ANKRD6,-0.03012465530493424
ANKRD60,-0.16173154138690302
ANKRD61,0.11890597282553227
ANKRD62,0.03499232184372937
ANKRD63,-0.5145674458327403
ANKRD65,-0.2483110524449291
ANKRD66,0.13735208917545996
ANKRD7,0.07262605766756036
ANKRD9,-0.0030120925664771
ANKS1A,0.09697549503480149
ANKS1B,0.04773316934532936
ANKS3,0.07242246660830597
ANKS4B,0.07523538554038979
ANKS6,-0.10630737350921916
ANKUB1,-0.20468844615539858
ANKZF1,-0.08255194967399443
ANLN,-0.6069690345387854
ANO1,-0.1963143666726476
ANO10,-0.005042430287654228
ANO2,-0.1347513753359866
ANO3,-0.006797918909100362
ANO4,-0.03186633030294123
ANO5,-0.02257102271639631
ANO6,-0.023184801966915865
ANO7,0.005511799388005515
ANO8,-0.11409270882341878
ANO9,0.04531559457961711
ANOS1,0.14716167086846504
ANP32A,-0.08429504951132034
ANP32B,0.05610125328768695
ANP32D,-0.0409662711480864
ANP32E,-0.2975448181563973
ANPEP,0.02472036333851754
ANTKMT,-0.11795474980279576
ANTXR1,0.04152142749134645
ANTXR2,0.0497921994935947
ANTXRL,-0.22486545188400034
ANXA1,0.13738693644696742
ANXA10,0.11408863914043454
ANXA11,0.2933626909596044
ANXA13,-0.07546271897389141
ANXA2,0.05157160589694971
ANXA2R,-0.10740156307159686
ANXA3,0.1024056301894878
ANXA4,-0.03873054416827767
ANXA5,0.14246576525028834
ANXA6,0.09987304395486851
ANXA7,-0.12187049380474411
ANXA8,-0.05005522737336492
ANXA8L1,-0.2712721943297499
ANXA9,-0.14348963134581877
AOAH,0.06345086061483546
AOC1,-0.07307603723450662
AOC2,-0.07264193470144274
AOC3,-0.1651410751051991
AOPEP,0.0929385103209912
AOX1,-0.011836896203826105
AP1AR,0.0844300716471402
AP1B1,-0.18973092908002764
AP1G1,-0.020383413459517264
AP1G2,0.016132357825768964
AP1M1,-0.08935953876326382
AP1M2,0.004858414387719687
AP1S1,-0.02352975427037658
AP1S2,-0.17003624461372713
AP1S3,0.0021540032419960576
AP2A1,-0.033089877126587605
AP2A2,-0.011503721668193445
AP2B1,-0.10316838220368009
AP2M1,-0.7640021274260548
AP2S1,-0.5988471179581654
AP3B1,-0.3059386785851393
AP3B2,-0.00456246692031225
AP3D1,-0.036854221250598104
AP3M1,-0.22302707286673887
AP3M2,-0.18251183079515526
AP3S1,-0.1816009294372197
AP3S2,0.004611768170886453
AP4B1,-0.07210692326241044
AP4E1,-0.05079789889701068
AP4M1,0.013119892473368065
AP4S1,-0.013999654090384213
AP5B1,-0.12396718866944938
AP5M1,0.040651786343400886
AP5S1,0.10664407344473587
AP5Z1,-0.023016468651888767
APAF1,0.09671770348566418
APBA1,0.004422606577444125
APBA2,-0.1771740926325005
APBA3,0.08708328548237831
APBB1,-0.033253430181583575
APBB1IP,-0.02096555177974437
APBB2,0.0684470393979089
APBB3,0.04082497945605398
APC,-0.29493855070135316
APC2,-0.07100371075303265
APCDD1,0.30573011770270514
APCDD1L,0.04832951595325717
APCS,-0.08352924643704074
APEH,-0.13187282423576066
APELA,-0.11461928355000378
APEX1,-0.106778235125804
APEX2,-0.23952900508191255
APH1A,-0.27309900120348546
APH1B,-0.09910873587279576
API5,-0.18560903575956292
APIP,-0.0667394360209797
APLF,0.17114296069362192
APLN,0.052743144076663695
APLNR,0.10936393375784338
APLP1,-0.14083380910132842
APLP2,0.08839165173550734
APMAP,0.05357214125433413
APOA1,0.08399610144461075
APOA2,-0.018467624011369383
APOA4,0.0444411966023625
APOA5,0.06337499934623697
APOB,-0.06175508039829757
APOBEC1,-0.05533522122992191
APOBEC2,-0.04609915895014663
APOBEC3A,-0.006358772636803144
APOBEC3B,-0.018738042860612786
APOBEC3C,-0.13217769535259621
APOBEC3D,0.0087759446527346
APOBEC3F,0.14828405866219077
APOBEC3G,0.09672696901561038
APOBEC3H,-0.0021599617696548548
APOBEC4,-0.0643410597006908
APOBR,-0.020326370149807597
APOC1,-0.09335762213361254
APOC2,0.027038416685444874
APOC3,0.013943321189351226
APOC4,0.04815394155869854
APOD,0.006764224691656941
APOE,0.008248601540105083
APOF,0.06845718808572963
APOH,-0.08798348395987292
APOL1,0.06788520883654255
APOL2,-0.05652507797968392
APOL3,0.08448200224042514
APOL4,0.479124250742861
APOL5,0.16004834620972114
APOL6,0.05011854153243003
APOLD1,-0.04124473078375137
APOM,-0.08795104455461179
APOO,0.10505531478768755
APOOL,-0.1341732016689277
APP,0.013406701251107428
APPBP2,-0.07996849985320276
APPL1,-0.11664285902081595
APPL2,-0.08837728465351122
APRT,-0.21580729877523327
APTX,0.009312215012696037
AQP1,0.05413978305089549
AQP10,-0.1186765624130752
AQP11,0.02688689847155413
AQP12B,-0.19935782926312448
AQP2,-0.030705068804225095
AQP3,0.06166344289435954
AQP4,0.09780263062680111
AQP5,0.11572867630657543
AQP6,0.026174183428963445
AQP7,-0.3356603441091902
AQP7B,-0.27662341830177445
AQP8,0.0779233734758741
AQP9,-0.034436898769950736
AQR,-1.5121294336696238
AR,0.1148486948066586
ARAF,0.13612191188660755
ARAP1,-0.1873313650816433
ARAP2,0.026081730686736665
ARAP3,0.00014452879641690752
